Song Group,Video Title,Video ID,URL
Show 5,2003-2004 Vermilion Sailor Marching Band -- Show 5,h5OT7oEwgWE,https://www.youtube.com/watch?v=h5OT7oEwgWE
Show 6,2003-2004 Vermilion Sailor Marching Band -- Show 6 - Opener,_vufbn3ks8U,https://www.youtube.com/watch?v=_vufbn3ks8U
Show 6,2003-2004 Vermilion Sailor Marching Band - Show 6,vP9Z-h413SI,https://www.youtube.com/watch?v=vP9Z-h413SI
Sideline,1997-1998 Vermilion Sailor Marching Band  - Sideline,B-u8DWgTqKU,https://www.youtube.com/watch?v=B-u8DWgTqKU
Sideline,1993-1994 Vermilion Sailor Marching Band - Sideline,PLJ1wPPOgNU,https://www.youtube.com/watch?v=PLJ1wPPOgNU
Sideline Footage,1997-1998 Vermilion Sailor Marching Band - Sideline Footage,pOZV3N2HWxA,https://www.youtube.com/watch?v=pOZV3N2HWxA
Sideline Footage,1998-1999 Vermilion Sailor Marching Band - Sideline Footage,0p_dqNLrItI,https://www.youtube.com/watch?v=0p_dqNLrItI
Sideline Footage,2008 Vermilion Sailor Alumni Band -  Sideline Footage,JrP4K136x_M,https://www.youtube.com/watch?v=JrP4K136x_M
Sleigh Ride,1989-1990 Vermilion Sailor Symphonic Band - Sleigh Ride,Z0Zj_59DAFs,https://www.youtube.com/watch?v=Z0Zj_59DAFs
Slideshow,1999-2000 Vermilion Sailor Marching Band  - Slideshow,PKcDVAKrMjw,https://www.youtube.com/watch?v=PKcDVAKrMjw
Slideshow,2002-2003 Vermilion Sailor Marching Band - Slideshow,3uy4m2UiNhk,https://www.youtube.com/watch?v=3uy4m2UiNhk
Slideshow,2006-2007 Vermilion Sailor Marching Band - Slideshow,ltFA-G1Piog,https://www.youtube.com/watch?v=ltFA-G1Piog
Slideshow,2005-2006 Vermilion Sailor Marching Band - Slideshow,tNkLkYKcygE,https://www.youtube.com/watch?v=tNkLkYKcygE
Snaking the Field,1992-1993 Vermilion Sailor Marching Band - Snaking the Field,SZJNvNPqBKU,https://www.youtube.com/watch?v=SZJNvNPqBKU
Snaking the Field,2016-2017 Vermilion Sailor Marching Band - Snaking the Field,_Opdp0O4gOs,https://www.youtube.com/watch?v=_Opdp0O4gOs
Source Tape,2000-2003 Vermilion Sailor Marching Band Source Tape,HWJOxLggX8M,https://www.youtube.com/watch?v=HWJOxLggX8M
Source Tape,1993-1994 Vermilion Sailor Marching Band - Source Tape,oINaVvkAwSo,https://www.youtube.com/watch?v=oINaVvkAwSo
Source Tape,1985-1986 Vermilion Sailor Marching Band - Source Tape,hgfO4D5PbBE,https://www.youtube.com/watch?v=hgfO4D5PbBE
Support and Band Moms,2000-2001 Vermilion Sailor Marching Band - Support and Band Moms,fY79AV1koNs,https://www.youtube.com/watch?v=fY79AV1koNs
The Band Banquet,1997-1998 Vermilion Sailor Marching Band - The Band Banquet,-ZsRYAiiIdA,https://www.youtube.com/watch?v=-ZsRYAiiIdA
Third Number,1992 Vermilion Sailor Alumni Band - Third Number,ZYs889GYsIw,https://www.youtube.com/watch?v=ZYs889GYsIw
Third Number,1991 Vermilion Sailor Alumni Band - Third Number,aHtkd3ZZd_8,https://www.youtube.com/watch?v=aHtkd3ZZd_8
Through The Years,Vermilion Sailor Marching Band Through The Years,IGZOJ64LuWs,https://www.youtube.com/watch?v=IGZOJ64LuWs
Trashing The Cans,2003-2004 Vermilion Sailor Marching Band - Trashing The Cans,vF8VNkdhQOE,https://www.youtube.com/watch?v=vF8VNkdhQOE
Unknown,2018-2019 Vermilion Sailor Marching Band - Unknown,KqlotDYq5lI,https://www.youtube.com/watch?v=KqlotDYq5lI
Unknown,1994-1995 Vermilion Sailor Marching Band - Unknown,Luufw95bFck,https://www.youtube.com/watch?v=Luufw95bFck
Unknown 2,1995-1996 Vermilion Sailor Marching Band - Unknown 2 - Band In Review,F07VS-roVUk,https://www.youtube.com/watch?v=F07VS-roVUk
Unknown Christmas Song,1989-1990 Vermilion Sailor Symphonic Band - Unknown Christmas Song,umeGwvqCZ7Q,https://www.youtube.com/watch?v=umeGwvqCZ7Q
Unknown Corner Drill,1986-1987 Vermilion Sailor Marching Band - Unknown Corner Drill,zkwxd5CU43Q,https://www.youtube.com/watch?v=zkwxd5CU43Q
Unknown Number,1985-1986 Vermilion Sailor Marching Band - Unknown Number,RATiiu42p48,https://www.youtube.com/watch?v=RATiiu42p48
Unknown Number,1994-1995 Vermilion Sailor Marching Band - Unknown Number,otsa8oAiVpE,https://www.youtube.com/watch?v=otsa8oAiVpE
Unknown Opener,1985-1986 Vermilion Sailor Marching Band - Unknown Opener,kdB_496pLtc,https://www.youtube.com/watch?v=kdB_496pLtc
Unknown Song,2018-2019 Vermilion Sailor Marching  Band  - Unknown Song,CNjC7iBhbl0,https://www.youtube.com/watch?v=CNjC7iBhbl0
Unknown Song,1995-1996 Vermilion Sailor Marching Band - Unknown Song,b9eLWPe0lkA,https://www.youtube.com/watch?v=b9eLWPe0lkA
Vermilion Band Festival,2016-2017 Vermilion Sailor Marching Band - Vermilion Band Festival,EJ8zLerwgs8,https://www.youtube.com/watch?v=EJ8zLerwgs8
Vermilion High School Winterguard,2008-2009 Vermilion High School Winterguard - Show,RoZbuDjy3n0,https://www.youtube.com/watch?v=RoZbuDjy3n0
Vermilion Lagoons Concert,VCMA - Vermilion Lagoons Concert - 7-4-2008,pMU04U5CeK4,https://www.youtube.com/watch?v=pMU04U5CeK4
Vermilion Sailor Alumni  Band,2000 Vermilion Sailor Alumni  Band - Bad Cats,pHxGo0c3sZk,https://www.youtube.com/watch?v=pHxGo0c3sZk
Vermilion Sailor Alumni  Band,2000 Vermilion Sailor Alumni  Band - Marching In,OzpMzqvUv2s,https://www.youtube.com/watch?v=OzpMzqvUv2s
Victory March,2003-2004 Vermilion Sailor Marching Band - Victory March,jqRKNUeRxB0,https://www.youtube.com/watch?v=jqRKNUeRxB0
Victory March,2000-2001 Vermilion Sailor Marching Band - Victory March,yqRe76lPWNM,https://www.youtube.com/watch?v=yqRe76lPWNM
Victory March,1995-1996 Vermilion Sailor Marching Band - Victory March,kwHgbHz2N4s,https://www.youtube.com/watch?v=kwHgbHz2N4s
Virginia Beach,2004-2005 Vermilion Sailor Marching Band - Virginia Beach - Candids,srcmu5o-kU8,https://www.youtube.com/watch?v=srcmu5o-kU8
Virginia Beach,2004-2005 Vermilion Sailor Marching Band - Virginia Beach,G_g4d3nBZvw,https://www.youtube.com/watch?v=G_g4d3nBZvw
Virginia Beach,2004-2005 Vermilion Sailor Marching Band - Virginia Beach - Slideshow,4BtWa9bUR6k,https://www.youtube.com/watch?v=4BtWa9bUR6k
Virginia Beach Parade,2000-2001 Vermilion Sailor Marching Band - Virginia Beach Parade,1-wxM0O0DHc,https://www.youtube.com/watch?v=1-wxM0O0DHc
We Are The Sailors,1995-1996 Vermilion Sailor Marching Band - We Are The Sailors,tvThZ4CAnrQ,https://www.youtube.com/watch?v=tvThZ4CAnrQ
Williamsburg Parade,1992-1993 Vermilion Sailor Marching Band - Williamsburg Parade,er2cjdApRuc,https://www.youtube.com/watch?v=er2cjdApRuc
Williamsburg Performance,1987-1988 Vermilion Sailor Jazz Band - Williamsburg Performance,C_Hx6RwggjE,https://www.youtube.com/watch?v=C_Hx6RwggjE
Williamsburg Trip,1987-1988 Vermilion Sailor Marching Band - Williamsburg Trip,l-hhtGqrAFc,https://www.youtube.com/watch?v=l-hhtGqrAFc
Woollybear Parade,2015-2016 Vermilion Sailor Marching Band - Woollybear Parade,2jahM-6ioUU,https://www.youtube.com/watch?v=2jahM-6ioUU
Wooly Bear Parade,2000-2001 Vermilion Sailor Marching Band - Wooly Bear Parade,l0ybN2HAeZ4,https://www.youtube.com/watch?v=l0ybN2HAeZ4
Woolybear Festival,1993-1994 Vermilion Sailor Marching Band - Woolybear Festival,GeL7fWdZGZI,https://www.youtube.com/watch?v=GeL7fWdZGZI
Woolybear Parade,1998-1999 Vermilion Sailor Marching Band - Woolybear Parade,rO9mFCRpj18,https://www.youtube.com/watch?v=rO9mFCRpj18
Woolybear Parade,2005-2006 Vermilion Sailor Marching Band - Woolybear Parade,cFULYjV9gFc,https://www.youtube.com/watch?v=cFULYjV9gFc
Woolybear Parade,1995-1996 Vermilion Sailor Marching Band - Woolybear Parade,S2f0FQZhwXo,https://www.youtube.com/watch?v=S2f0FQZhwXo
Woolybear Parade,1992-1993 Vermilion Sailor Marching Band - Woolybear Parade,kJ5Y1_boqI8,https://www.youtube.com/watch?v=kJ5Y1_boqI8
Woolybear Parade,2016-2017 Vermilion Sailor Marching Band - Woolybear Parade,qg0NK8LjRVw,https://www.youtube.com/watch?v=qg0NK8LjRVw
WSC Opening Ceremony,2005-2006 Vermilion Sailor Marching Band - WSC Opening Ceremony,XGPOvO-oyv8,https://www.youtube.com/watch?v=XGPOvO-oyv8
X,VCMA - X-Mas in the Park 12-01-2007,Wx7Sky0cLnk,https://www.youtube.com/watch?v=Wx7Sky0cLnk
"Yes, Yes, Yes We Do","2000-2001 Vermilion Sailor Marching Band - Yes, Yes, Yes We Do",ZXmL-nmmy9o,https://www.youtube.com/watch?v=ZXmL-nmmy9o
